attack_cat,label,proto,state,dur,sbytes,dbytes,sttl,dttl,sloss,dloss,service,sload,dload,spkts,dpkts,swin,dwin,stcpb,dtcpb,smeansz,dmeansz,trans_depth,res_bdy_len,sjit,djit,stime,ltime,sintpkt,dintpkt,tcprtt,synack,ackdat,is_sm_ips_ports,ct_state_ttl,ct_flw_http_mthd,is_ftp_login,ct_ftp_cmd,ct_srv_src,ct_srv_dst,ct_dst_ltm,ct_src__ltm,ct_src_dport_ltm,ct_dst_sport_ltm,ct_dst_src_ltm
Exploits,1,tcp,FIN,0.559693,1100,268,254,252,2,1,http,14150.61523,3201.755371,10,6,255,255,329612970,3881168028,110,45,1,0,3137.358976,163.494844,1424247387,1424247388,60.637444,98.601602,0.170912,0.066673,0.104239,0,1,1.0,0.0, ,2,1,1,1,1,1,1
Exploits,1,tcp,FIN,0.589064,1468,354,254,252,2,1,-,17953.90625,4210.068848,10,8,255,255,1015514926,3011982306,147,44,0,0,4013.96754,136.554234,1421928894,1421928895,61.767444,74.365859,0.141884,0.068498,0.073386,0,1,0.0,0.0,0,2,1,1,1,1,1,1
Exploits,1,tcp,FIN,0.593034,1658,354,254,252,2,1,http,20140.49609,4181.884766,10,8,255,255,282588448,3831412434,166,44,1,0,3779.820058,126.940852,1424225980,1424225981,60.963778,76.157711,0.109505,0.059924,0.049581,0,1,1.0,0.0, ,1,1,1,1,1,1,1
Exploits,1,tcp,FIN,3.620045,1238,58338,62,252,7,28,pop3,2632.011475,126844.8359,26,62,255,255,3092442952,1806754602,48,941,0,0,9898.309111,6255.279528,1424238152,1424238155,144.801795,59.037968,0.234876,0.077436,0.15744,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Exploits,1,any,INT,7e-06,200,0,254,0,0,0,-,114285712.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424258807,1424258807,0.007,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,4,4,3,4,3,3,4
Exploits,1,tcp,FIN,5.267483,1272,1606,62,252,7,9,ftp,1851.358521,2328.246582,24,22,255,255,3837891247,2590036289,53,73,0,0,15798.06891,509.52575,1424227778,1424227783,229.020997,245.776672,0.153493,0.084022,0.069471,0,1,0.0,1.0,1,1,1,3,2,1,1,2
Exploits,1,tcp,FIN,0.451675,878,268,254,252,2,1,http,14010.07324,3967.45459,10,6,255,255,2749594645,102217920,88,45,1,0,2574.910143,133.401906,1421930523,1421930523,50.078889,78.772602,0.118344,0.057809,0.060535,0,1,1.0,0.0,0,2,1,1,2,1,1,1
Exploits,1,tcp,CON,59.813492,6035658,30702,62,252,2225,0,smtp,807082.375,4100.613281,4450,714,255,255,481126763,2741930220,1356,43,0,0,1681.601135,96.345398,1424256531,1424256591,13.495955,84.624484,0.193411,0.08983,0.103581,0,3,0.0,0.0, ,1,1,1,1,1,1,1
Exploits,1,wsn,INT,1e-05,200,0,254,0,0,0,-,80000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251624,1424251624,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,4,4,1,1,1,1,4
Exploits,1,tcp,FIN,0.371573,816,1328,62,252,2,2,http,15824.61621,25017.96484,10,8,255,255,2168645437,1653941747,82,166,1,257,2237.821057,67.509672,1424231838,1424231838,41.285889,40.544715,0.083976,0.064556,0.01942,0,1,1.0,0.0, ,1,1,1,1,1,1,1
Exploits,1,tcp,FIN,0.47379,890,268,254,252,2,1,http,13524.97949,3782.266602,10,6,255,255,3463554861,1285535221,89,45,0,0,2788.441912,126.058492,1424241923,1424241923,50.695889,82.572203,0.154408,0.060927,0.093481,0,1,0.0,0.0, ,1,1,1,1,1,1,1
Exploits,1,sun-nd,INT,9e-06,60,0,0,0,0,0,-,0.0,0.0,1,0,0,0,0,0,60,0,0,0,0.0,0.0,1424256862,1424256862,0.0,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,4,4,3,3,3,3,4
Exploits,1,tcp,FIN,7.041196,489428,3122,254,252,184,2,-,554587.625,3498.269287,374,72,255,255,2063128419,2901123703,1309,43,0,0,2190.636316,118.943648,1424241512,1424241519,18.927732,97.962336,0.185802,0.085864,0.099938,0,1,0.0,0.0, ,5,1,1,1,1,1,1
Exploits,1,tcp,FIN,1.2769,1170,1648,62,252,7,9,ftp,6998.198242,9861.382812,22,22,255,255,3248710754,175236209,53,75,0,0,3215.729356,3700.595158,1421929090,1421929091,60.804761,60.366668,0.053477,0.008509,0.044968,0,1,0.0,1.0,1,1,1,2,2,1,1,2
Exploits,1,unas,INT,9e-06,200,0,254,0,0,0,-,88888888.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251690,1424251690,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,2,2,2,2,2,2,2
Exploits,1,sm,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424237355,1424237355,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,5,5,1,1,1,1,5
Exploits,1,tcp,FIN,0.494914,884,268,254,252,2,1,http,12866.88184,3620.831055,10,6,255,255,3956321499,4043467609,88,45,1,0,2822.360864,147.143141,1424247742,1424247742,54.974556,86.781398,0.136524,0.061006,0.075518,0,1,1.0,0.0, ,2,1,1,1,1,1,1
Fuzzers,1,tcp,FIN,2.7097,756,354,254,252,2,1,-,2010.554565,915.230408,10,8,255,255,178590297,1971564520,76,44,0,0,17993.94193,588.398063,1424245370,1424245373,290.797,371.250437,0.170934,0.110945,0.059989,0,1,0.0,0.0, ,10,3,1,2,1,1,3
Fuzzers,1,unas,INT,3e-06,200,0,254,0,0,0,-,266666656.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930729,1421930729,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,12,12,4,4,4,4,4
Fuzzers,1,tcp,FIN,1.729994,3026,806,254,252,3,2,-,12827.79004,3357.237061,12,10,255,255,2258499388,3573377173,252,81,0,0,9115.317391,296.991281,1424220424,1424220425,153.009452,180.628219,0.264514,0.104339,0.160175,0,1,0.0,0.0, ,2,2,1,1,1,1,2
Fuzzers,1,tcp,FIN,0.464684,566,268,254,252,2,1,http,8780.160156,3856.384033,10,6,255,255,2100627177,2016245357,57,45,0,0,2355.367941,100.064977,1424234265,1424234265,45.111222,72.962602,0.155371,0.099862,0.055509,0,1,0.0,0.0, ,5,5,1,1,1,1,5
Fuzzers,1,tcp,FIN,2.614482,906,768,254,252,4,4,ftp,2600.897705,2184.75415,16,14,255,255,711932359,969225475,57,55,0,0,9242.344454,262.261406,1424248777,1424248779,174.298798,193.772469,0.146248,0.094725,0.051523,0,1,0.0,0.0, ,2,2,1,1,1,1,2
Fuzzers,1,udp,INT,31.970629,2128,0,254,0,0,0,-,399.366547,0.0,4,0,0,0,0,0,532,0,0,0,15071.083,0.0,1424258223,1424258255,10656.877,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,10,8,6,6,6,1,8
Fuzzers,1,tcp,FIN,0.43732,1010,762,254,252,3,2,-,16939.54102,12201.5918,12,8,255,255,1900838805,1733903186,84,95,0,0,1991.25365,77.394867,1424225176,1424225176,37.765638,58.51443,0.054955,0.027713,0.027242,0,1,0.0,0.0, ,4,4,2,2,2,1,4
Fuzzers,1,udp,INT,5e-06,104,0,254,0,0,0,-,83200000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424245482,1424245482,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,11,11,7,29,7,1,11
Fuzzers,1,tcp,FIN,0.48632,2530,268,254,252,2,1,-,37456.82031,3684.81665,10,6,255,255,1998522152,538247645,253,45,0,0,2781.810709,121.998586,1424234270,1424234271,51.769111,83.284398,0.14757,0.069895,0.077675,0,1,0.0,0.0, ,3,3,1,1,1,1,3
Fuzzers,1,tcp,FIN,0.922167,17784,860,254,252,8,2,-,147270.5,6714.619141,22,10,255,255,4081310619,2407785457,808,86,0,0,3636.689756,213.119719,1421933947,1421933948,43.871809,95.035336,0.176275,0.066846,0.109429,0,1,0.0,0.0,0,3,4,1,1,1,1,1
Fuzzers,1,tcp,FIN,0.930547,552,268,254,252,2,1,-,4272.755859,1925.749023,10,6,255,255,1745630004,2596013313,55,45,0,0,4934.056633,238.094266,1424248970,1424248971,94.850778,160.693594,0.273458,0.127076,0.146382,0,1,0.0,0.0, ,3,2,1,1,1,1,2
Fuzzers,1,tcp,FIN,50.525906,1068,622,254,252,6,1,-,160.709641,91.51741,20,14,255,255,2854898758,791796789,53,44,0,0,352610.6751,12921.752,1424233219,1424233269,2659.256,3881.7015,0.164102,0.063776,0.100326,0,1,0.0,0.0, ,2,2,2,2,2,2,2
Fuzzers,1,tcp,FIN,0.987363,790,268,254,252,2,1,-,5760.799316,1814.935425,10,6,255,255,1743145223,3743120257,79,45,0,0,6005.543266,292.740313,1421928849,1421928850,105.627333,176.952203,0.188331,0.102596,0.085735,0,1,0.0,0.0,0,4,3,2,3,2,1,2
Fuzzers,1,tcp,FIN,1.042287,17874,842,254,252,8,2,-,131480.1094,5817.975098,24,10,255,255,403261172,1639074199,745,84,0,0,3417.935168,156.530141,1424241530,1424241531,42.164783,106.262336,0.157212,0.085921,0.071291,0,1,0.0,0.0, ,3,3,1,2,1,1,3
Fuzzers,1,unas,INT,6e-06,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424251674,1424251674,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,5,5,4,4,4,4,5
Fuzzers,1,tcp,FIN,3.079511,17884,890,254,252,14,2,-,44523.95313,2119.817139,24,12,255,255,3045092967,3919014399,745,74,0,0,468297.1782,19994.42,1424248733,1424248736,3149.759999,6299.4945,0.171047,0.084046,0.087001,0,1,0.0,0.0, ,8,2,2,4,3,2,2
Fuzzers,1,tcp,FIN,2.933331,550,354,254,252,2,1,-,1350.001099,845.4552,10,8,255,255,3474590247,705526811,55,44,0,0,20398.94851,606.68,1424244989,1424244992,322.007778,406.661719,0.166118,0.086696,0.079422,0,1,0.0,0.0, ,6,3,1,1,1,1,3
Fuzzers,1,tcp,FIN,1.420155,68191,612,254,252,27,1,http,377733.4063,3205.283936,60,14,255,255,3809819116,4075773461,1137,44,0,0,2266.464221,132.893344,1421928063,1421928065,24.052814,102.947383,0.251656,0.081829,0.169827,0,1,0.0,0.0,0,4,2,1,1,1,1,1
Fuzzers,1,tcp,FIN,0.96605,2516,354,254,252,2,1,-,18756.79297,2567.154785,10,8,255,255,3181430379,3311984758,252,44,0,0,6167.769512,221.885281,1424225717,1424225718,107.228889,124.832859,0.158303,0.092213,0.06609,0,1,0.0,0.0, ,5,2,1,1,1,1,2
Fuzzers,1,tcp,FIN,1.315029,68197,612,254,252,27,1,http,407966.6563,3461.520508,60,14,255,255,3741008556,4113924620,1137,44,0,0,2121.55632,116.112586,1424241638,1424241640,21.746322,87.544922,0.270009,0.176939,0.09307,0,1,0.0,0.0, ,2,2,1,2,1,1,2
Fuzzers,1,tcp,FIN,0.81322,534,268,254,252,2,0,-,4731.806641,2203.585693,10,6,255,255,951460155,1707904009,53,45,0,0,672865.4498,25094.2,1424258873,1424258874,6807.8783,11347.495,0.098307,0.041619,0.056688,0,1,0.0,0.0, ,4,4,4,6,4,4,4
Fuzzers,1,udp,INT,3e-06,78,0,254,0,0,0,-,104000000.0,0.0,2,0,0,0,0,0,39,0,0,0,0.0,0.0,1424249826,1424249826,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,12,4,1,4,4,1,4
Fuzzers,1,udp,INT,9e-06,1064,0,254,0,0,0,-,472888864.0,0.0,2,0,0,0,0,0,532,0,0,0,0.0,0.0,1424249543,1424249543,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,2,2,2,1,1,1,1
Fuzzers,1,tcp,FIN,0.919335,534,268,254,252,2,1,-,4185.634277,1949.234985,10,6,255,255,993202587,2953477049,53,45,0,0,5814.713596,277.581031,1424261821,1424261822,102.148333,153.322797,0.139941,0.071855,0.068086,0,1,0.0,0.0, ,3,3,2,4,2,1,3
Fuzzers,1,tcp,FIN,1.278969,588,354,254,252,2,1,-,3315.170166,1939.061768,10,8,255,255,738036775,385666516,59,44,0,0,7990.523122,240.907266,1424237477,1424237478,133.756778,173.083859,0.156095,0.067373,0.088722,0,1,0.0,0.0, ,2,3,1,1,1,1,2
Fuzzers,1,udp,INT,9e-06,226,0,254,0,0,0,-,100444440.0,0.0,2,0,0,0,0,0,113,0,0,0,0.0,0.0,1424260535,1424260535,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,2,2,3,3,2,1,2
Fuzzers,1,udp,INT,1.1e-05,2992,0,254,0,0,0,-,1088000000.0,0.0,2,0,0,0,0,0,1496,0,0,0,0.0,0.0,1424239715,1424239715,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,2,2,1,1,1,1,2
Fuzzers,1,sctp,CON,1.227135,568,432,254,60,0,0,-,2777.200684,1408.158081,4,2,0,0,0,0,142,216,0,0,578.47275,0.0,1424261084,1424261086,409.045,0.008,0.0,0.0,0.0,0,0,0.0,0.0, ,2,2,2,2,2,2,2
Fuzzers,1,tcp,FIN,0.95226,534,268,254,252,2,1,-,4040.913086,1881.838989,10,6,255,255,1712951244,4242598488,53,45,0,0,5603.955341,265.223687,1424232772,1424232773,98.961667,160.605797,0.272747,0.149223,0.123524,0,1,0.0,0.0, ,5,3,2,1,1,1,3
Fuzzers,1,tcp,FIN,1.195686,826,682,254,252,3,4,ftp,5071.565918,4188.390625,12,12,255,255,3350420915,3809681310,69,57,0,0,5845.224066,153.303922,1424256508,1424256510,108.698726,95.411,0.26097,0.127119,0.133851,0,1,0.0,0.0, ,3,3,1,1,1,1,3
Fuzzers,1,tcp,FIN,1.274268,750,682,254,252,4,4,ftp,4375.845703,3930.099365,14,12,255,255,2390187221,162612633,54,57,0,0,5257.265513,170.835766,1424230668,1424230669,94.938,106.115367,0.419821,0.106996,0.312825,0,1,0.0,1.0,1,2,2,3,3,1,1,4
Fuzzers,1,udp,INT,1e-05,104,0,254,0,0,0,-,41600000.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424245026,1424245026,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,8,8,2,2,1,1,8
Fuzzers,1,udp,INT,9e-06,848,0,254,0,0,0,-,376888864.0,0.0,2,0,0,0,0,0,424,0,0,0,0.0,0.0,1421933768,1421933768,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,6,5,3,3,2,1,3
Fuzzers,1,tcp,FIN,1.122465,504,354,254,252,2,1,http,3235.735596,2209.423096,10,8,255,255,3605749322,3464720445,50,44,1,0,7184.367942,255.443328,1424223259,1424223260,124.609889,151.04,0.130753,0.065182,0.065571,0,1,1.0,0.0, ,2,2,1,1,1,1,2
Fuzzers,1,tcp,FIN,2.243664,774,642,254,252,4,3,-,2563.663574,2100.13623,14,12,255,255,2271200157,74301108,55,54,0,0,12969.70019,312.986281,1424260898,1424260900,169.119846,195.266188,0.195489,0.095728,0.099761,0,1,0.0,0.0, ,2,2,1,1,1,1,2
Fuzzers,1,tcp,FIN,1.158658,1014,354,254,252,2,1,-,6303.844238,2140.407227,10,8,255,255,2662548259,2614302796,101,44,0,0,8017.220832,235.231812,1424224147,1424224148,126.314556,156.470422,0.202361,0.063357,0.139004,0,1,0.0,0.0, ,5,2,1,2,1,1,2
Fuzzers,1,tcp,FIN,2.201211,91048,698,254,252,35,1,-,326547.5313,2380.507812,76,16,255,255,742055412,3318805908,1198,44,0,0,4392.170738,310.890156,1421928423,1421928426,28.892268,138.617859,0.178223,0.121933,0.05629,0,1,0.0,0.0,0,2,2,1,2,1,1,1
Fuzzers,1,udp,INT,3e-06,104,0,254,0,0,0,-,138666656.0,0.0,2,0,0,0,0,0,52,0,0,0,0.0,0.0,1424242521,1424242521,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,6,6,2,2,2,1,6
Fuzzers,1,tcp,FIN,0.263347,534,268,254,252,2,1,-,14611.89941,6804.709961,10,6,255,255,2295199360,1688884667,53,45,0,0,1393.713293,60.432375,1421930652,1421930652,27.420778,41.362801,0.091439,0.056524,0.034915,0,1,0.0,0.0,0,12,11,1,1,1,1,1
Fuzzers,1,tcp,FIN,2.308664,1106,816,254,252,3,2,-,3513.720459,2546.92749,12,10,255,255,4022935097,1634618880,92,82,0,0,15090.35024,390.87275,1424248871,1424248873,207.342088,247.084891,0.223833,0.084895,0.138938,0,1,0.0,0.0, ,3,1,1,3,2,1,1
Fuzzers,1,tcp,FIN,1.041683,1040,802,254,252,3,2,-,7326.605469,5544.873047,12,10,255,255,2712353116,1786043715,87,80,0,0,5501.33931,179.173531,1424224414,1424224415,90.823912,107.402109,0.214206,0.075058,0.139148,0,1,0.0,0.0, ,6,1,1,2,1,1,1
Fuzzers,1,udp,INT,34.369053,2328,0,254,0,0,0,-,406.41214,0.0,4,0,0,0,0,0,582,0,0,0,16201.715,0.0,1424247107,1424247141,11456.349,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,1,1,1,2,1,1,1
Fuzzers,1,xns-idp,INT,4e-06,200,0,254,0,0,0,-,160000000.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1421930668,1421930668,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,21,16,6,6,6,6,6
Fuzzers,1,tcp,FIN,0.610611,17286,354,254,252,7,1,-,215154.9688,4061.505371,20,8,255,255,2942902966,1498112335,864,44,0,0,2107.518187,101.760289,1421931668,1421931669,27.676842,68.47843,0.202461,0.131252,0.071209,0,1,0.0,0.0,0,6,4,1,1,1,1,1
Fuzzers,1,tcp,FIN,0.548763,756,268,254,252,2,1,-,9927.783203,3265.526367,10,6,255,255,248661893,1652714197,76,45,0,0,2994.649888,136.989297,1424231124,1424231125,60.961556,92.650398,0.135007,0.085504,0.049503,0,1,0.0,0.0, ,4,3,1,2,1,1,3
Fuzzers,1,udp,INT,1.1e-05,1624,0,254,0,0,0,-,590545472.0,0.0,2,0,0,0,0,0,812,0,0,0,0.0,0.0,1424247800,1424247800,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,14,13,25,8,8,1,13
Fuzzers,1,swipe,INT,6e-06,200,0,254,0,0,0,-,133333328.0,0.0,2,0,0,0,0,0,100,0,0,0,0.0,0.0,1424230250,1424230250,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,6,6,1,19,1,1,6
Fuzzers,1,tcp,FIN,0.778513,29890,728,254,252,14,3,-,298117.0313,6946.576172,34,14,255,255,3432674358,2471961506,879,52,0,0,2319.972338,90.124359,1421929832,1421929833,23.295667,55.414078,0.107732,0.058119,0.049613,0,1,0.0,0.0,0,5,4,1,1,1,1,1
Fuzzers,1,tcp,FIN,1.349503,68193,612,254,252,27,1,http,397521.1563,3373.093506,60,14,255,255,2736235209,3912630006,1137,44,0,0,2174.771722,114.872773,1424234610,1424234611,22.172051,97.492844,0.198092,0.082093,0.115999,0,1,0.0,0.0, ,3,3,1,1,1,1,4
Fuzzers,1,tcp,FIN,0.569347,1526,268,254,252,2,1,-,19306.32813,3147.465332,10,6,255,255,2017451162,1838190042,153,45,0,0,3258.693969,176.254063,1424224153,1424224154,63.260778,103.640797,0.122049,0.050187,0.071862,0,1,0.0,0.0, ,5,3,1,1,1,1,3
Fuzzers,1,tcp,FIN,0.238558,534,268,254,252,2,1,-,16130.25,7511.800293,10,6,255,255,3766295208,1128844253,53,45,0,0,1309.577716,58.654152,1424230199,1424230199,24.772333,36.078199,0.07693,0.058158,0.018772,0,1,0.0,0.0, ,12,12,4,4,4,1,12
Fuzzers,1,tcp,FIN,1.752799,918,642,254,252,5,3,-,3929.7146,2688.271729,16,12,255,255,1938569076,1378586086,57,54,0,0,6981.762209,197.041672,1424261256,1424261257,116.777602,148.277266,0.196494,0.121744,0.07475,0,1,0.0,0.0, ,2,1,1,2,1,1,3
Fuzzers,1,tcp,FIN,0.310737,486,268,254,252,2,1,-,11276.41699,5766.93457,10,6,255,255,2271465952,1935164536,49,45,0,0,1487.346086,59.238594,1424255808,1424255809,29.186667,47.200398,0.100311,0.074729,0.025582,0,1,0.0,0.0, ,7,6,3,3,3,2,6
Fuzzers,1,tcp,FIN,0.811557,534,268,254,252,2,1,-,4741.50293,2208.101318,10,6,255,255,1927694540,4244618786,53,45,0,0,4585.606706,242.138609,1421928294,1421928295,90.173,141.916,0.20074,0.101192,0.099548,0,1,0.0,0.0,0,4,2,1,2,2,1,1
Fuzzers,1,tcp,FIN,0.864033,774,556,254,252,4,3,-,6657.15332,4638.711914,14,10,255,255,453784843,4069620598,55,56,0,0,3154.076615,115.325273,1424233914,1424233915,63.839772,89.081336,0.140129,0.06229,0.077839,0,1,0.0,0.0, ,3,3,1,1,1,1,3
Generic,1,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238619,1424238619,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,50,50,44,45,44,20,50
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232020,1424232020,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,36,36,32,33,32,20,36
Generic,1,udp,INT,5e-06,114,0,254,0,0,0,dns,91200000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246164,1424246164,0.005,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,37,37,36,36,36,21,37
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424253310,1424253310,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,34,34,34,35,34,16,34
Generic,1,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424238980,1424238980,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,38,38,21,20,20,20,38
Generic,1,udp,INT,1.1e-05,114,0,254,0,0,0,dns,41454544.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932261,1421932261,0.011,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,18,18,7,7,7,4,7
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232930,1424232930,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,37,37,25,25,25,25,37
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424247792,1424247792,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,27,27,22,22,22,22,27
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260768,1424260768,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,16,16,7,8,7,2,16
Generic,1,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260577,1424260577,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,37,37,33,34,33,16,37
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424245224,1424245224,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,22,22,23,23,22,22,23
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246140,1424246140,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,36,36,8,8,8,8,36
Generic,1,udp,INT,4e-06,114,0,254,0,0,0,dns,114000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424230303,1424230303,0.004,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,42,42,17,19,17,17,42
Generic,1,udp,INT,6e-06,114,0,254,0,0,0,dns,76000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424255225,1424255225,0.006,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,29,29,29,29,29,14,29
Generic,1,udp,INT,8e-06,114,0,254,0,0,0,dns,57000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260286,1424260286,0.008,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,32,32,30,30,30,14,32
Generic,1,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424232347,1424232347,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,29,29,25,25,25,25,29
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260143,1424260143,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,21,21,21,22,21,11,21
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424246182,1424246182,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,39,39,23,22,22,22,39
Generic,1,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424244652,1424244652,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,54,54,54,54,54,35,54
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424237703,1424237703,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,27,27,27,27,27,14,27
Generic,1,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424224361,1424224361,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,17,17,9,9,9,9,17
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424260661,1424260661,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,44,44,33,33,33,17,44
Generic,1,udp,INT,1e-06,114,0,254,0,0,0,dns,456000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424247913,1424247913,0.001,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,31,31,26,27,26,13,31
Generic,1,udp,INT,1e-05,114,0,254,0,0,0,dns,45600000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1421932410,1421932410,0.01,0.0,0.0,0.0,0.0,0,2,0.0,0.0,0,16,16,5,5,5,2,5
Generic,1,udp,INT,9e-06,114,0,254,0,0,0,dns,50666664.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424254858,1424254858,0.009,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,34,34,34,35,34,16,34
Generic,1,udp,INT,3e-06,114,0,254,0,0,0,dns,152000000.0,0.0,2,0,0,0,0,0,57,0,0,0,0.0,0.0,1424251692,1424251692,0.003,0.0,0.0,0.0,0.0,0,2,0.0,0.0, ,29,29,16,16,16,16,29
